date,region,confirmed,active,cured,deaths
18/03/2021,Maharashtra,2370507,154036,2163391,53080
19/03/2021,Maharashtra,2396340,167637,2175565,53138
20/03/2021,Maharashtra,2422021,178848,2189965,53208
21/03/2021,Maharashtra,2449147,192294,2203553,53300
22/03/2021,Maharashtra,2479682,211416,2214867,53399
23/03/2021,Maharashtra,2504327,216540,2234330,53457
24/03/2021,Maharashtra,2533026,231942,2247495,53589
25/03/2021,Maharashtra,2564881,248604,2262593,53684
27/03/2021,Maharashtra,2637735,283772,2300056,53907
28/03/2021,Maharashtra,2673461,304809,2314579,54073
29/03/2021,Maharashtra,2713875,327241,2332453,54181
30/03/2021,Maharashtra,2745518,337928,2353307,54283
31/03/2021,Maharashtra,2773436,341887,2377127,54422
01/04/2021,Maharashtra,2812980,357604,2400727,54649
02/04/2021,Maharashtra,2856163,367897,2433368,54898
03/04/2021,Maharashtra,2904076,391203,2457494,55379
04/04/2021,Maharashtra,2953523,402552,2495315,55656
05/04/2021,Maharashtra,3010597,431896,2522823,55878
06/04/2021,Maharashtra,3057885,452777,2549075,56033
07/04/2021,Maharashtra,3113354,473693,2583331,56330
08/04/2021,Maharashtra,3173261,502982,2613627,56652
09/04/2021,Maharashtra,3229547,522762,2649757,57028
10/04/2021,Maharashtra,3288540,536063,2695148,57329
11/04/2021,Maharashtra,3343951,538160,2748153,57638
12/04/2021,Maharashtra,3407245,567097,2782161,57987
13/04/2021,Maharashtra,3458996,566278,2834473,58245
14/04/2021,Maharashtra,3519208,594585,2866097,58526
15/04/2021,Maharashtra,3578160,613635,2905721,58804
16/04/2021,Maharashtra,3639855,621646,2959056,59153
17/04/2021,Maharashtra,3703584,639642,3004391,59551
18/04/2021,Maharashtra,3770707,649563,3061174,59970
19/04/2021,Maharashtra,3839338,672037,3106828,60473
20/04/2021,Maharashtra,3898262,678198,3159240,60824
21/04/2021,Maharashtra,3960359,685552,3213464,61343
22/04/2021,Maharashtra,4027827,697467,3268449,61911
23/04/2021,Maharashtra,4094840,701614,3330747,62479
24/04/2021,Maharashtra,4161676,693632,3404792,63252
25/04/2021,Maharashtra,4228836,696298,3468610,63928
26/04/2021,Maharashtra,4295027,700207,3530060,64760
27/04/2021,Maharashtra,4343727,676647,3601796,65284
28/04/2021,Maharashtra,4410085,674358,3669548,66179
29/04/2021,Maharashtra,4473394,675451,3730729,67214
30/04/2021,Maharashtra,4539553,672302,3799266,67985
01/05/2021,Maharashtra,4602472,664683,3868976,68813
02/05/2021,Maharashtra,4665754,665837,3930302,69615
03/05/2021,Maharashtra,4722401,670459,3981658,70284
04/05/2021,Maharashtra,4771022,659013,4041158,70851
05/05/2021,Maharashtra,4822902,644068,4107092,71742
06/05/2021,Maharashtra,4880542,643782,4164098,72662
07/05/2021,Maharashtra,4942736,641281,4227940,73515
08/05/2021,Maharashtra,4996758,657019,4265326,74413
09/05/2021,Maharashtra,5053336,630467,4347592,75277
10/05/2021,Maharashtra,5101737,618070,4407818,75849
11/05/2021,Maharashtra,5138973,593150,4469425,76398
12/05/2021,Maharashtra,5179929,561347,4541391,77191
13/05/2021,Maharashtra,5226710,548507,4600196,78007
14/05/2021,Maharashtra,5226710,548507,4600196,78007
15/05/2021,Maharashtra,5269292,535704,4654731,78857
16/05/2021,Maharashtra,5344063,496498,4767053,80512
17/05/2021,Maharashtra,5378452,470595,4826371,81486
18/05/2021,Maharashtra,5405068,448000,4874582,82486
19/05/2021,Maharashtra,5433506,422249,4927480,83777
20/05/2021,Maharashtra,5467537,404229,4978937,84371
21/05/2021,Maharashtra,5497448,385785,5026308,85355
22/05/2021,Maharashtra,5527092,369673,5070801,86618
23/05/2021,Maharashtra,5553225,354830,5111095,87300
24/05/2021,Maharashtra,5579897,351005,5140272,88620
25/05/2021,Maharashtra,5602019,330215,5182592,89212
26/05/2021,Maharashtra,5626155,317038,5218768,90349
27/05/2021,Maharashtra,5650907,317733,5241833,91341
28/05/2021,Maharashtra,5672180,303752,5276203,92225
30/05/2021,Maharashtra,5713215,279347,5339838,94030
31/05/2021,Maharashtra,5731815,274601,5362370,94844
01/06/2021,Maharashtra,5746892,256178,5395370,95344
02/06/2021,Maharashtra,5761015,233498,5431319,96198
03/06/2021,Maharashtra,5776184,218844,5460589,96751
04/06/2021,Maharashtra,5791413,207813,5486206,97394
05/06/2021,Maharashtra,5805565,199736,5507058,98771
06/06/2021,Maharashtra,5819224,190878,5528834,99512
07/06/2021,Maharashtra,5831781,188384,5543267,100130
08/06/2021,Maharashtra,5842000,177182,5564348,100470
09/06/2021,Maharashtra,5852891,170794,5580925,101172
10/06/2021,Maharashtra,5863880,164743,5597304,101833
11/06/2021,Maharashtra,5876087,163586,5608753,103748
12/06/2021,Maharashtra,5887853,164629,5616857,106367
13/06/2021,Maharashtra,5898550,158450,5631767,108333
14/06/2021,Maharashtra,5908992,158617,5639271,111104
15/06/2021,Maharashtra,5917121,150422,5654003,112696
16/06/2021,Maharashtra,5924773,141440,5669179,114154
17/06/2021,Maharashtra,5934880,139744,5679746,115390
18/06/2021,Maharashtra,5944710,143048,5685636,116026
19/06/2021,Maharashtra,5954508,137851,5699983,116674
20/06/2021,Maharashtra,5963420,135708,5710356,117356
21/06/2021,Maharashtra,5972781,135363,5719457,117961
22/06/2021,Maharashtra,5979051,127523,5733215,118313
23/06/2021,Maharashtra,5987521,126468,5742258,118795
25/06/2021,Maharashtra,6007431,124911,5762661,119859
26/06/2021,Maharashtra,6017035,123866,5772799,120370
27/06/2021,Maharashtra,6026847,124415,5781551,120881
28/06/2021,Maharashtra,6036821,125422,5790113,121286
29/06/2021,Maharashtra,6043548,121050,5800925,121573
30/06/2021,Maharashtra,6051633,120281,5809548,121804
01/07/2021,Maharashtra,6061404,119558,5819901,121945
02/07/2021,Maharashtra,6070599,119867,5828535,122197
03/07/2021,Maharashtra,6079352,120079,5836920,122353
04/07/2021,Maharashtra,6088841,120802,5845315,122724
05/07/2021,Maharashtra,6098177,126454,5848693,123030
06/07/2021,Maharashtra,6104917,120061,5861720,123136
07/07/2021,Maharashtra,6113335,117536,5872268,123531
08/07/2021,Maharashtra,6122893,117869,5881167,123857
09/07/2021,Maharashtra,6131976,117698,5889982,124296
10/07/2021,Maharashtra,6140968,115494,5900440,125034
11/07/2021,Maharashtra,6149264,117270,5906466,125528
12/07/2021,Maharashtra,6157799,119442,5912479,125878
13/07/2021,Maharashtra,6165402,111622,5927756,126024
14/07/2021,Maharashtra,6172645,107691,5938734,126220
15/07/2021,Maharashtra,6181247,110056,5944801,126390
16/07/2021,Maharashtra,6189257,110505,5952192,126560
17/07/2021,Maharashtra,6197018,104647,5965644,126727
18/07/2021,Maharashtra,6205190,103745,5974594,126851
19/07/2021,Maharashtra,6214190,106809,5980350,127031
21/07/2021,Maharashtra,6229596,97932,6000911,130753
22/07/2021,Maharashtra,6237755,98087,6008750,130918
26/07/2021,Maharashtra,6264922,98341,6035029,131552
27/07/2021,Maharashtra,6269799,92088,6046106,131605
28/07/2021,Maharashtra,6276057,85447,6058751,131859
29/07/2021,Maharashtra,6282914,85913,6064856,132145
30/07/2021,Maharashtra,6290156,81933,6075888,132335
31/07/2021,Maharashtra,6296756,80871,6083319,132566
01/08/2021,Maharashtra,6303715,80138,6090786,132791
02/08/2021,Maharashtra,6310194,82350,6094896,132948
03/08/2021,Maharashtra,6315063,78700,6103325,133038
04/08/2021,Maharashtra,6321068,77729,6110124,133215
05/08/2021,Maharashtra,6327194,76224,6117560,133410
06/08/2021,Maharashtra,6336220,78412,6124278,133530
07/08/2021,Maharashtra,6341759,77905,6130137,133717
08/08/2021,Maharashtra,6347820,74482,6139493,133845
09/08/2021,Maharashtra,6353328,74944,6144388,133996
10/08/2021,Maharashtra,6357833,71813,6151956,134064
11/08/2021,Maharashtra,6363442,69565,6159676,134201
12/08/2021,Maharashtra,6369002,68018,6166620,134364
13/08/2021,Maharashtra,6375390,65808,6175010,134572
14/08/2021,Maharashtra,6382076,66475,6180871,134730
15/08/2021,Maharashtra,6387863,66731,6186223,134909
16/08/2021,Maharashtra,6392660,67688,6189933,135039
17/08/2021,Maharashtra,6396805,65922,6195744,135139
18/08/2021,Maharashtra,6401213,64790,6201168,135255
19/08/2021,Maharashtra,6406345,61568,6209364,135413
20/08/2021,Maharashtra,6411570,61082,6214921,135567
21/08/2021,Maharashtra,6415935,58958,6221305,135672
22/08/2021,Maharashtra,6420510,57474,6227219,135817
23/08/2021,Maharashtra,6424651,56690,6231999,135962
24/08/2021,Maharashtra,6428294,53433,6238794,136067
25/08/2021,Maharashtra,6432649,53260,6243034,136355
26/08/2021,Maharashtra,6437680,53695,6247414,136571
27/08/2021,Maharashtra,6442788,53908,6252150,136730
28/08/2021,Maharashtra,6447442,55091,6255451,136900
29/08/2021,Maharashtra,6452273,55341,6259906,137026
30/08/2021,Maharashtra,6456939,56366,6263416,137157
31/08/2021,Maharashtra,6460680,55359,6268112,137209
01/09/2021,Maharashtra,6464876,54763,6272800,137313
02/09/2021,Maharashtra,6469332,54606,6277230,137496
03/09/2021,Maharashtra,6473674,54138,6281985,137551
04/09/2021,Maharashtra,6477987,53999,6286345,137643
05/09/2021,Maharashtra,6482117,55559,6288851,137707
06/09/2021,Maharashtra,6486174,53633,6294767,137774
07/09/2021,Maharashtra,6497872,51419,6308491,137962
08/09/2021,Maharashtra,6493698,51465,6304336,137897
09/09/2021,Maharashtra,6497872,51419,6308491,137962
10/09/2021,Maharashtra,6497872,51419,6308491,137962
11/09/2021,Maharashtra,6497872,51419,6308491,137962
12/09/2021,Maharashtra,6497872,51285,6308491,138096
13/09/2021,Maharashtra,6497877,51244,6308491,138142
14/09/2021,Maharashtra,6500617,53427,6309021,138169
15/09/2021,Maharashtra,6504147,53220,6312706,138221
16/09/2021,Maharashtra,6507930,52583,6317070,138277
18/09/2021,Maharashtra,6515111,52002,6324720,138389
19/09/2021,Maharashtra,6518502,51472,6328561,138469
20/09/2021,Maharashtra,6521915,46510,6336887,138518
21/09/2021,Maharashtra,6524498,45229,6340723,138546
22/09/2021,Maharashtra,6527629,44269,6344744,138616
23/09/2021,Maharashtra,6531237,43544,6349029,138664
24/09/2021,Maharashtra,6534557,42753,6353079,138725
25/09/2021,Maharashtra,6537843,42055,6357012,138776
26/09/2021,Maharashtra,6541119,41550,6360735,138834
27/09/2021,Maharashtra,6544325,41428,6364027,138870
28/09/2021,Maharashtra,6544325,41396,6364027,138902
29/09/2021,Maharashtra,6544606,40367,6365277,138962
30/09/2021,Maharashtra,6547793,40252,6368530,139011
01/10/2021,Maharashtra,6550856,40061,6371728,139067
02/10/2021,Maharashtra,6553961,39952,6374892,139117
03/10/2021,Maharashtra,6556657,39537,6377954,139166
04/10/2021,Maharashtra,6559349,39472,6380670,139207
05/10/2021,Maharashtra,6562514,37222,6386059,139233
06/10/2021,Maharashtra,6564915,36744,6388899,139272
07/10/2021,Maharashtra,6567791,36767,6391662,139362
08/10/2021,Maharashtra,6570472,36986,6394075,139411
09/10/2021,Maharashtra,6573092,36604,6397018,139470
10/10/2021,Maharashtra,6575578,36600,6399464,139514
11/10/2021,Maharashtra,6577872,37043,6401287,139542
12/10/2021,Maharashtra,6579608,35710,6404320,139578
13/10/2021,Maharashtra,6581677,34120,6407936,139621
14/10/2021,Maharashtra,6583896,33151,6411075,139670
15/10/2021,Maharashtra,6586280,33157,6413418,139705
16/10/2021,Maharashtra,6588429,33379,6415316,139734
17/10/2021,Maharashtra,6589982,33224,6416998,139760
18/10/2021,Maharashtra,6591697,32230,6419678,139789
19/10/2021,Maharashtra,6593182,31610,6421756,139816
20/10/2021,Maharashtra,6594820,30408,6424547,139865
21/10/2021,Maharashtra,6596645,29333,6427426,139886
22/10/2021,Maharashtra,6598218,27899,6430394,139925
23/10/2021,Maharashtra,6599850,27747,6432138,139965
24/10/2021,Maharashtra,6601551,27634,6433919,139998
25/10/2021,Maharashtra,6602961,27506,6435439,140016
26/10/2021,Maharashtra,6603850,26797,6437025,140028
27/10/2021,Maharashtra,6605051,26596,6438395,140060
28/10/2021,Maharashtra,6606536,23096,6443342,140098
29/10/2021,Maharashtra,6607954,22366,6445454,140134
30/10/2021,Maharashtra,6609292,22084,6447038,140170
31/10/2021,Maharashtra,6609906,20524,6449186,140196
01/11/2021,Maharashtra,6611078,20277,6450585,140216
02/11/2021,Maharashtra,6611887,19175,6452486,140226
04/11/2021,Maharashtra,6614158,18745,6455100,140313
05/11/2021,Maharashtra,6615299,18691,6456263,140345
06/11/2021,Maharashtra,6616101,18590,6457149,140362
07/11/2021,Maharashtra,6616762,18345,6458045,140372
08/11/2021,Maharashtra,6617654,18158,6459108,140388
09/11/2021,Maharashtra,6618347,17281,6460663,140403
10/11/2021,Maharashtra,6619329,16943,6461956,140430
11/11/2021,Maharashtra,6620423,16044,6463932,140447
12/11/2021,Maharashtra,6621420,15997,6464948,140475
14/11/2021,Maharashtra,6623344,15866,6466913,140565
15/11/2021,Maharashtra,6624300,15838,6467879,140583
16/11/2021,Maharashtra,6624986,15593,6468791,140602
17/11/2021,Maharashtra,6625872,15497,6469739,140636
18/11/2021,Maharashtra,6626875,15416,6470791,140668
19/11/2021,Maharashtra,6471763,-140692,6471763,140692
20/11/2021,Maharashtra,6628744,15356,6472681,140707
22/11/2021,Maharashtra,6629875,13454,6475682,140739
23/11/2021,Maharashtra,6630531,13334,6476450,140747
24/11/2021,Maharashtra,6631297,13152,6477379,140766
25/11/2021,Maharashtra,6632257,13028,6478422,140807
26/11/2021,Maharashtra,6633105,12852,6479396,140857
27/11/2021,Maharashtra,6633105,12153,6480061,140891
28/11/2021,Maharashtra,6633612,11905,6480799,140908
29/11/2021,Maharashtra,6634444,11863,6481640,140941
30/11/2021,Maharashtra,6634980,11525,6482493,140962
02/12/2021,Maharashtra,6636425,11062,6484338,141025
05/12/2021,Maharashtra,6638071,10803,6486105,141163
06/12/2021,Maharashtra,6638778,10826,6486782,141170
07/12/2021,Maharashtra,6639296,10528,6487593,141175
08/12/2021,Maharashtra,6639995,10121,6488680,141194
09/12/2021,Maharashtra,6640888,9964,6489720,141204
12/12/2021,Maharashtra,6643179,10131,6491805,141243
13/12/2021,Maharashtra,6643883,10120,6492504,141259
14/12/2021,Maharashtra,6644452,10186,6493002,141264
15/12/2021,Maharashtra,6645136,10160,6493688,141288
16/12/2021,Maharashtra,6646061,10146,6494617,141298
17/12/2021,Maharashtra,6646938,10372,6495249,141317
18/12/2021,Maharashtra,6647840,10582,6495929,141329
19/12/2021,Maharashtra,6648694,10621,6496733,141340
20/12/2021,Maharashtra,6649596,10747,6497500,141349
21/12/2021,Maharashtra,6650140,10772,6498015,141353
22/12/2021,Maharashtra,6650965,10791,6498807,141367
23/12/2021,Maharashtra,6652166,11031,6499760,141375
24/12/2021,Maharashtra,6653345,11578,6500375,141392
25/12/2021,Maharashtra,6654755,12108,6501243,141404
26/12/2021,Maharashtra,6656240,12785,6502039,141416
27/12/2021,Maharashtra,6657888,13498,6502957,141433
28/12/2021,Maharashtra,6659314,14127,6503733,141454
29/12/2021,Maharashtra,6661486,15179,6504831,141476
30/12/2021,Maharashtra,6665386,17573,6506317,141496
31/12/2021,Maharashtra,6670754,21906,6507330,141518
01/01/2022,Maharashtra,6678821,28199,6509096,141526
02/01/2022,Maharashtra,6687991,35917,6510541,141533
03/01/2022,Maharashtra,6699868,45716,6512610,141542
04/01/2022,Maharashtra,6712028,56117,6514358,141553
05/01/2022,Maharashtra,6730494,70005,6518916,141573
06/01/2022,Maharashtra,6757032,91204,6524247,141581
07/01/2022,Maharashtra,6793297,118549,6533154,141594
08/01/2022,Maharashtra,6834222,145198,6547410,141614
09/01/2022,Maharashtra,6875656,176948,6557081,141627
10/01/2022,Maharashtra,6920044,205973,6572432,141639
11/01/2022,Maharashtra,6953514,209764,6602103,141647
12/01/2022,Maharashtra,6987938,225199,6621070,141669
13/01/2022,Maharashtra,7034661,243849,6649111,141701
14/01/2022,Maharashtra,7081067,255561,6683769,141737
15/01/2022,Maharashtra,7124278,265397,6717125,141756
16/01/2022,Maharashtra,7170483,268190,6760514,141779
17/01/2022,Maharashtra,7211810,269102,6800900,141808
18/01/2022,Maharashtra,7242921,271097,6829992,141832
19/01/2022,Maharashtra,7282128,271427,6868816,141885
20/01/2022,Maharashtra,7325825,268484,6915407,141934
21/01/2022,Maharashtra,7371757,262354,6967432,141971
22/01/2022,Maharashtra,7420027,268181,7009823,142023
23/01/2022,Maharashtra,7466420,283731,7040618,142071
24/01/2022,Maharashtra,7507225,297115,7067995,142115
25/01/2022,Maharashtra,7535511,303424,7089936,142151
26/01/2022,Maharashtra,7569425,306752,7120436,142237
27/01/2022,Maharashtra,7605181,302572,7160293,142316
28/01/2022,Maharashtra,7630606,291247,7197001,142358
29/01/2022,Maharashtra,7655554,270444,7242649,142461
30/01/2022,Maharashtra,7683525,248212,7292791,142522
31/01/2022,Maharashtra,7705969,231591,7331806,142572
01/02/2022,Maharashtra,7721109,211239,7367259,142611
03/02/2022,Maharashtra,7753548,177131,7433633,142784
04/02/2022,Maharashtra,7768800,162073,7463868,142859
05/02/2022,Maharashtra,7782640,147941,7491759,142940
06/02/2022,Maharashtra,7794034,137590,7513436,143008
07/02/2022,Maharashtra,7803700,122015,7538611,143074
08/02/2022,Maharashtra,7810136,110004,7557034,143098
09/02/2022,Maharashtra,7816243,100019,7573069,143155
10/02/2022,Maharashtra,7823385,86847,7593291,143247
11/02/2022,Maharashtra,7829633,74108,7612233,143292
12/02/2022,Maharashtra,7835088,64865,7626868,143355
13/02/2022,Maharashtra,7839447,56206,7639854,143387
14/02/2022,Maharashtra,7842949,49876,7649669,143404
15/02/2022,Maharashtra,7844915,40422,7661077,143416
16/02/2022,Maharashtra,7847746,34523,7669772,143451
17/02/2022,Maharashtra,7850494,31424,7675578,143492
18/02/2022,Maharashtra,7853291,27798,7681961,143532
19/02/2022,Maharashtra,7855359,25142,7686670,143547
20/02/2022,Maharashtra,7856994,22354,7691064,143576
21/02/2022,Maharashtra,7858431,20410,7694439,143582
22/02/2022,Maharashtra,7859237,18516,7697135,143586
23/02/2022,Maharashtra,7860317,17061,7699623,143633
24/02/2022,Maharashtra,7861468,15595,7702217,143656
25/02/2022,Maharashtra,7862650,14242,7704733,143675
26/02/2022,Maharashtra,7863623,12682,7707254,143687
27/02/2022,Maharashtra,7864516,11806,7709015,143695
28/02/2022,Maharashtra,7865298,11225,7710376,143697
01/03/2022,Maharashtra,7865705,10661,7711343,143701
02/03/2022,Maharashtra,7866380,10106,7712568,143706
03/03/2022,Maharashtra,7866924,9643,7713575,143706
04/03/2022,Maharashtra,7867391,8954,7714719,143718
05/03/2022,Maharashtra,7867916,8478,7715711,143727
06/03/2022,Maharashtra,7868451,8040,7716674,143737
07/03/2022,Maharashtra,7868813,7711,7717362,143740
08/03/2022,Maharashtra,7869038,7475,7717823,143740
09/03/2022,Maharashtra,7869498,7212,7718541,143745
10/03/2022,Maharashtra,7869857,7012,7719100,143745
11/03/2022,Maharashtra,7870309,6966,7719594,143749
12/03/2022,Maharashtra,7870627,6928,7719949,143750
13/03/2022,Maharashtra,7870951,6725,7720474,143752
14/03/2022,Maharashtra,7871202,6528,7720922,143752
15/03/2022,Maharashtra,7871359,6386,7721220,143753
16/03/2022,Maharashtra,7871566,6299,7721510,143757
17/03/2022,Maharashtra,7871803,6079,7721965,143759
18/03/2022,Maharashtra,7872032,5910,7722360,143762
19/03/2022,Maharashtra,7872203,5684,7722754,143765
20/03/2022,Maharashtra,7872300,5529,7723005,143766
21/03/2022,Maharashtra,7872413,5358,7723288,143767
22/03/2022,Maharashtra,7872512,5277,7723468,143767
23/03/2022,Maharashtra,7872668,5164,7723737,143767
24/03/2022,Maharashtra,7872817,5089,7723959,143769
25/03/2022,Maharashtra,7872956,965,7724214,147777
26/03/2022,Maharashtra,7873231,892,7724560,147779
27/03/2022,Maharashtra,7873369,893,7724697,147779
28/03/2022,Maharashtra,7873509,926,7724803,147780
29/03/2022,Maharashtra,7873619,964,7724875,147780
30/03/2022,Maharashtra,7873722,960,7724982,147780
31/03/2022,Maharashtra,7873841,939,7725120,147782
01/04/2022,Maharashtra,7874024,902,7725339,147783
02/04/2022,Maharashtra,7874147,911,7725451,147785
03/04/2022,Maharashtra,7874277,937,7725553,147787
04/04/2022,Maharashtra,7874394,921,7725684,147789
05/04/2022,Maharashtra,7874446,866,7725791,147789
06/04/2022,Maharashtra,7874582,870,7725919,147793
07/04/2022,Maharashtra,7874690,865,7726025,147800
08/04/2022,Maharashtra,7874818,828,7726184,147806
11/04/2022,Maharashtra,7875170,778,7726576,147816
12/04/2022,Maharashtra,7875211,732,7726663,147816
13/04/2022,Maharashtra,7875324,714,7726790,147820
14/04/2022,Maharashtra,7875448,724,7726903,147821
15/04/2022,Maharashtra,7875551,745,7726980,147826
16/04/2022,Maharashtra,7875620,681,7727112,147827
17/04/2022,Maharashtra,7875620,681,7727112,147827
18/04/2022,Maharashtra,7875718,626,7727265,147827
21/04/2022,Maharashtra,7876203,690,7727683,147830
22/04/2022,Maharashtra,7876382,762,7727789,147831
23/04/2022,Maharashtra,7876503,817,7727855,147831
24/04/2022,Maharashtra,7876697,869,7727996,147832
25/04/2022,Maharashtra,7876841,916,7728091,147834
26/04/2022,Maharashtra,7876925,929,7728162,147834
27/04/2022,Maharashtra,7877078,943,7728297,147838
28/04/2022,Maharashtra,7877264,955,7728471,147838
29/04/2022,Maharashtra,7877429,961,7728628,147840
30/04/2022,Maharashtra,7877577,979,7728756,147842
01/05/2022,Maharashtra,7877732,998,7728891,147843
02/05/2022,Maharashtra,7877901,995,7729063,147843
03/05/2022,Maharashtra,7877993,1016,7729133,147844
04/05/2022,Maharashtra,7878175,1027,7729303,147845
05/05/2022,Maharashtra,7878363,1049,7729469,147845
06/05/2022,Maharashtra,7878596,1109,7729642,147845
07/05/2022,Maharashtra,7878801,1161,7729795,147845
08/05/2022,Maharashtra,7879054,1277,7729931,147846
10/05/2022,Maharashtra,7879399,1343,7730209,147847
11/05/2022,Maharashtra,7879622,1403,7730370,147849
12/05/2022,Maharashtra,7879843,1412,7730581,147850
13/05/2022,Maharashtra,7880074,1434,7730789,147851
14/05/2022,Maharashtra,7880337,1455,7731029,147853
16/05/2022,Maharashtra,7880840,1518,7731467,147855
17/05/2022,Maharashtra,7880969,1526,7731588,147855
18/05/2022,Maharashtra,7881235,1551,7731829,147855
19/05/2022,Maharashtra,7881542,1605,7732081,147856
20/05/2022,Maharashtra,7881858,1720,7732282,147856
21/05/2022,Maharashtra,7882169,1761,7732552,147856
22/05/2022,Maharashtra,7882476,1828,7732792,147856
23/05/2022,Maharashtra,7882802,1903,7733043,147856
24/05/2022,Maharashtra,7883010,1978,7733176,147856
25/05/2022,Maharashtra,7883348,2039,7733452,147857
26/05/2022,Maharashtra,7883818,2175,7733786,147857
27/05/2022,Maharashtra,7884329,2361,7734110,147858
28/05/2022,Maharashtra,7884865,2568,7734439,147858
29/05/2022,Maharashtra,7885394,2772,7734764,147858
30/05/2022,Maharashtra,7885944,2997,7735088,147859
31/05/2022,Maharashtra,7886375,3131,7735385,147859
01/06/2022,Maharashtra,7887086,3475,7735751,147860
02/06/2022,Maharashtra,7888167,4032,7736275,147860
03/06/2022,Maharashtra,7889212,4559,7736792,147861
04/06/2022,Maharashtra,7890346,5127,7737355,147864
05/06/2022,Maharashtra,7891703,5888,7737950,147865
06/06/2022,Maharashtra,7893197,6767,7738564,147866
07/06/2022,Maharashtra,7894233,7429,7738938,147866
09/06/2022,Maharashtra,7898815,9806,7741143,147866
10/06/2022,Maharashtra,7901628,11571,7742190,147867
11/06/2022,Maharashtra,7904709,13329,7743513,147867
12/06/2022,Maharashtra,7907631,14858,7744905,147868
13/06/2022,Maharashtra,7910577,16370,7746337,147870
14/06/2022,Maharashtra,7912462,17480,7747111,147871
15/06/2022,Maharashtra,7915418,18267,7749276,147875
16/06/2022,Maharashtra,7919442,19261,7752304,147877
17/06/2022,Maharashtra,7923697,20634,7755183,147880
18/06/2022,Maharashtra,7927862,21749,7758230,147883
19/06/2022,Maharashtra,7931745,22828,7761032,147885
20/06/2022,Maharashtra,7935749,23746,7764117,147886
21/06/2022,Maharashtra,7938103,24613,7765602,147888
22/06/2022,Maharashtra,7941762,24915,7768958,147889
23/06/2022,Maharashtra,7945022,24639,7772491,147892
24/06/2022,Maharashtra,7950240,24867,7777480,147893
25/06/2022,Maharashtra,7954445,25317,7781232,147896
26/06/2022,Maharashtra,7956173,24333,7783940,147900
27/06/2022,Maharashtra,7962666,24608,7790153,147905
28/06/2022,Maharashtra,7965035,25570,7791555,147910
29/06/2022,Maharashtra,7968517,25481,7795121,147915
30/06/2022,Maharashtra,7972474,25735,7798817,147922
25/03/2020,Manipur,1,1,0,0
26/03/2020,Manipur,1,1,0,0
27/03/2020,Manipur,1,1,0,0
28/03/2020,Manipur,1,1,0,0
29/03/2020,Manipur,1,1,0,0
30/03/2020,Manipur,1,1,0,0
31/03/2020,Manipur,1,1,0,0
01/04/2020,Manipur,1,1,0,0
02/04/2020,Manipur,1,1,0,0
03/04/2020,Manipur,2,2,0,0
04/04/2020,Manipur,2,2,0,0
05/04/2020,Manipur,2,2,0,0
06/04/2020,Manipur,2,2,0,0
07/04/2020,Manipur,2,2,0,0
08/04/2020,Manipur,2,2,0,0
09/04/2020,Manipur,1,0,1,0
10/04/2020,Manipur,2,1,1,0
11/04/2020,Manipur,2,1,1,0
12/04/2020,Manipur,2,1,1,0
13/04/2020,Manipur,2,1,1,0
14/04/2020,Manipur,2,1,1,0
15/04/2020,Manipur,2,1,1,0
16/04/2020,Manipur,2,1,1,0
17/04/2020,Manipur,2,1,1,0
18/04/2020,Manipur,2,1,1,0
19/04/2020,Manipur,2,1,1,0
20/04/2020,Manipur,2,1,1,0
21/04/2020,Manipur,2,0,2,0
22/04/2020,Manipur,2,0,2,0
23/04/2020,Manipur,2,0,2,0
24/04/2020,Manipur,2,0,2,0
25/04/2020,Manipur,2,0,2,0
26/04/2020,Manipur,2,0,2,0
27/04/2020,Manipur,2,0,2,0
28/04/2020,Manipur,2,0,2,0
29/04/2020,Manipur,2,0,2,0
30/04/2020,Manipur,2,0,2,0
01/05/2020,Manipur,2,0,2,0
02/05/2020,Manipur,2,0,2,0
03/05/2020,Manipur,2,0,2,0
04/05/2020,Manipur,2,0,2,0
05/05/2020,Manipur,2,0,2,0
06/05/2020,Manipur,2,0,2,0
07/05/2020,Manipur,2,0,2,0
08/05/2020,Manipur,2,0,2,0
09/05/2020,Manipur,2,0,2,0
10/05/2020,Manipur,2,0,2,0
11/05/2020,Manipur,2,0,2,0
12/05/2020,Manipur,2,0,2,0
13/05/2020,Manipur,2,0,2,0
14/05/2020,Manipur,2,0,2,0
15/05/2020,Manipur,3,1,2,0
16/05/2020,Manipur,3,1,2,0
17/05/2020,Manipur,7,5,2,0
18/05/2020,Manipur,7,5,2,0
19/05/2020,Manipur,7,5,2,0
20/05/2020,Manipur,9,7,2,0
21/05/2020,Manipur,25,23,2,0
22/05/2020,Manipur,25,23,2,0
23/05/2020,Manipur,26,24,2,0
24/05/2020,Manipur,29,25,4,0
25/05/2020,Manipur,32,28,4,0
26/05/2020,Manipur,39,35,4,0
27/05/2020,Manipur,39,35,4,0
28/05/2020,Manipur,44,40,4,0
29/05/2020,Manipur,55,50,5,0
30/05/2020,Manipur,59,51,8,0
31/05/2020,Manipur,62,54,8,0
01/06/2020,Manipur,71,60,11,0
02/06/2020,Manipur,83,72,11,0
03/06/2020,Manipur,89,75,14,0
04/06/2020,Manipur,118,80,38,0
05/06/2020,Manipur,124,86,38,0
06/06/2020,Manipur,132,91,41,0
07/06/2020,Manipur,157,105,52,0
08/06/2020,Manipur,172,120,52,0
